timestamp,participantId,amount,id
2022-05-01 00:00:00,63,-4.0,1478
2022-05-01 00:00:00,98,-4.0,351
2022-05-01 00:00:00,137,-4.696413612836453,1802
2022-05-01 00:00:00,151,-4.0,95
2022-05-01 00:00:00,155,-4.0,47
2022-05-01 00:00:00,191,-4.0,893
2022-05-01 00:00:00,239,-12.58180628540122,13
2022-05-01 00:00:00,276,-4.0,458
2022-05-01 00:00:00,321,-4.0,-1
2022-05-01 00:00:00,361,-4.0,1805
2022-05-01 00:00:00,376,-4.0,-1
2022-05-01 00:00:00,395,-4.0,-1
2022-05-01 00:00:00,438,-4.0,1344
2022-05-01 00:00:00,468,-4.0,-1
2022-05-01 00:00:00,493,-4.0,1393
2022-05-01 00:00:00,537,-4.0,870
2022-05-01 00:00:00,547,-4.0,-1
2022-05-01 00:00:00,556,-4.0,432
2022-05-01 00:00:00,563,-4.0,-1
2022-05-01 00:00:00,571,-4.0,1514
2022-05-01 00:00:00,607,-7.487081535315947,1742
2022-05-01 00:00:00,688,-4.0,1352
2022-05-01 00:00:00,695,-4.0,-1
2022-05-01 00:00:00,719,-4.0,1160
2022-05-01 00:00:00,770,-4.0,895
2022-05-01 00:00:00,772,-4.0,13
2022-05-01 00:00:00,809,-4.0,100
2022-05-01 00:00:00,838,-4.0,-1
2022-05-01 00:00:00,891,-4.0,1064
2022-05-01 00:00:00,908,-4.0,-1
2022-05-01 00:00:00,946,-4.0,-1
2022-05-01 00:00:00,959,-4.0,980
2022-05-01 00:00:00,960,-4.0,1803
2022-05-01 00:00:00,972,-4.0,-1
2022-05-01 00:00:00,981,-4.0,-1
2022-05-01 00:05:00,197,-6.4174353901293175,1038
2022-05-01 00:05:00,413,-11.545351209694614,1394
2022-05-01 00:05:00,684,-4.696413612836453,-1
2022-05-01 00:05:00,1009,-11.642905184597105,-1
2022-05-01 00:10:00,431,-5.760239922638032,1800
2022-05-01 00:10:00,443,-4.414791340229663,-1
2022-05-01 00:10:00,479,-4.0,663
2022-05-01 00:15:00,400,-5.858723767115068,1805
2022-05-01 00:15:00,408,-4.0,1038
2022-05-01 00:15:00,436,-4.43830082245785,1343
2022-05-01 00:15:00,612,-5.760239922638032,-1
2022-05-01 00:15:00,619,-4.0,694
2022-05-01 00:15:00,945,-5.509498930902453,-1
2022-05-01 00:15:00,967,-5.593565786742488,-1
2022-05-01 00:20:00,176,-4.070462527920216,1661
2022-05-01 00:20:00,220,-4.173344950664513,895
2022-05-01 00:20:00,718,-4.233449488042835,-1
2022-05-01 00:25:00,82,-5.874429017640946,449
2022-05-01 00:25:00,164,-5.148106245647826,1419
2022-05-01 00:25:00,249,-8.281103075065122,443
2022-05-01 00:25:00,272,-4.216327267614119,525
