timestamp,participantId,amount,id
2022-08-01 00:00:00,25,-4.0,1342
2022-08-01 00:00:00,112,-4.0,893
2022-08-01 00:00:00,253,-4.0,444
2022-08-01 00:00:00,260,-13.337144209102965,-1
2022-08-01 00:00:00,289,-4.0,444
2022-08-01 00:00:00,355,-4.0,1800
2022-08-01 00:00:00,395,-4.0,892
2022-08-01 00:00:00,475,-4.0,1800
2022-08-01 00:00:00,555,-5.20764657686194,-1
2022-08-01 00:00:00,701,-4.0,1344
2022-08-01 00:00:00,943,-17.86197959800324,-1
2022-08-01 00:05:00,28,-16.35591421373404,-1
2022-08-01 00:05:00,179,-12.834870780258637,-1
2022-08-01 00:05:00,181,-16.57837475783407,-1
2022-08-01 00:05:00,915,-16.160838683907695,-1
2022-08-01 00:05:00,945,-21.21005479561653,-1
2022-08-01 00:05:00,972,-5.10342274228664,-1
2022-08-01 00:10:00,527,-5.509498930902453,1800
2022-08-01 00:10:00,870,-16.35591421373404,-1
2022-08-01 00:10:00,890,-2.55171137114332,-1
2022-08-01 00:15:00,269,-26.0382328843097,1344
2022-08-01 00:15:00,362,-11.40205346188781,-1
2022-08-01 00:20:00,176,-12.151175346011192,-1
2022-08-01 00:20:00,272,-4.0,1342
2022-08-01 00:20:00,359,-16.077178703152427,-1
2022-08-01 00:20:00,464,-4.103736679723989,-1
2022-08-01 00:20:00,894,-18.71255005505101,-1
2022-08-01 00:25:00,95,-20.96967714233537,-1
2022-08-01 00:25:00,370,-4.339705480718283,-1
2022-08-01 00:25:00,704,-20.83058630744776,-1
2022-08-01 00:30:00,835,-1.1783363775342517,-1
2022-08-01 00:35:00,527,-3.8484504032315376,-1
2022-08-01 00:40:00,283,-19.492749228688947,1344
2022-08-01 00:40:00,508,-21.024002919507023,-1
2022-08-01 00:45:00,462,-23.497415027684315,-1
2022-08-01 00:45:00,697,-4.713345510137007,-1
2022-08-01 00:45:00,941,-0.8679410961436567,1344
2022-08-01 00:55:00,740,-2.60382328843097,-1
2022-08-01 00:55:00,899,-21.26426142619433,-1
2022-08-01 01:00:00,239,-1.0484838571167685,-1
2022-08-01 01:10:00,167,-10.41529315372388,-1
2022-08-01 01:20:00,257,-12.613147283313529,-1
2022-08-01 05:15:00,947,-4.0,1800
2022-08-01 05:20:00,965,-4.0,1799
2022-08-01 05:25:00,614,-4.0,1800
2022-08-01 05:25:00,836,-4.0,1800
2022-08-01 05:40:00,616,-4.0,1798
2022-08-01 05:40:00,787,-4.0,1800
2022-08-01 05:50:00,2,-4.0,1342
2022-08-01 05:55:00,268,-4.0,1344
2022-08-01 06:05:00,342,-4.0,892
2022-08-01 06:05:00,516,-4.0,892
2022-08-01 06:10:00,199,-4.0,1342
2022-08-01 06:10:00,287,-4.0,1343
2022-08-01 06:10:00,538,-4.0,1798
2022-08-01 06:15:00,251,-4.0,443
2022-08-01 06:20:00,62,-4.0,892
2022-08-01 06:20:00,123,-4.0,443
2022-08-01 06:25:00,160,-4.0,1342
2022-08-01 06:25:00,524,-4.0,894
2022-08-01 06:25:00,798,-4.0,892
2022-08-01 06:35:00,9,-4.0,1342
2022-08-01 06:35:00,46,-4.0,1798
2022-08-01 06:35:00,104,-4.0,1800
2022-08-01 06:35:00,275,-4.0,894
2022-08-01 06:40:00,29,-4.0,1344
2022-08-01 06:40:00,96,-4.0,1799
2022-08-01 06:40:00,200,-4.0,1344
2022-08-01 06:40:00,497,-4.0,1799
2022-08-01 06:45:00,37,-4.0,1798
2022-08-01 06:45:00,45,-4.0,443
2022-08-01 06:45:00,230,-4.0,892
2022-08-01 06:45:00,722,-4.0,1800
2022-08-01 06:50:00,79,-4.0,1798
2022-08-01 06:50:00,107,-4.0,1798
2022-08-01 06:50:00,158,-4.0,1799
2022-08-01 06:50:00,259,-4.0,1344
2022-08-01 06:55:00,84,-4.0,1798
2022-08-01 06:55:00,243,-4.0,1342
2022-08-01 06:55:00,325,-4.0,1799
2022-08-01 06:55:00,467,-4.0,1799
2022-08-01 06:55:00,525,-4.0,1798
2022-08-01 07:00:00,88,-4.0,1800
2022-08-01 07:00:00,108,-4.0,892
2022-08-01 07:00:00,128,-4.0,1798
2022-08-01 07:00:00,329,-4.0,1798
2022-08-01 07:00:00,365,-4.0,1800
2022-08-01 07:00:00,456,-4.0,1799
2022-08-01 07:00:00,463,-4.0,1799
2022-08-01 07:00:00,716,-4.0,442
2022-08-01 07:05:00,92,-4.0,1342
2022-08-01 07:05:00,186,-4.0,1343
2022-08-01 07:05:00,254,-4.0,893
2022-08-01 07:05:00,419,-4.0,1343
2022-08-01 07:05:00,422,-4.0,1798
2022-08-01 07:05:00,481,-4.0,1343
2022-08-01 07:10:00,72,-4.0,1800
2022-08-01 07:10:00,81,-4.0,1800
2022-08-01 07:10:00,83,-4.0,1798
2022-08-01 07:10:00,240,-4.0,893
2022-08-01 07:10:00,297,-4.0,1344
2022-08-01 07:10:00,411,-4.0,1798
2022-08-01 07:10:00,472,-4.0,1799
2022-08-01 07:10:00,687,-4.0,1342
2022-08-01 07:15:00,113,-4.0,1800
2022-08-01 07:15:00,261,-4.0,1799
2022-08-01 07:20:00,38,-4.0,1344
2022-08-01 07:20:00,111,-4.0,892
2022-08-01 07:20:00,281,-4.0,1798
2022-08-01 07:20:00,328,-4.0,1344
2022-08-01 07:20:00,805,-4.0,893
2022-08-01 07:25:00,54,-4.0,1344
2022-08-01 07:25:00,153,-4.0,1342
2022-08-01 07:25:00,184,-4.0,1798
2022-08-01 07:25:00,296,-4.0,1342
2022-08-01 07:25:00,333,-4.0,1342
2022-08-01 07:25:00,339,-4.0,1800
2022-08-01 07:25:00,426,-4.0,893
2022-08-01 07:30:00,227,-4.0,1799
2022-08-01 07:30:00,684,-4.0,894
2022-08-01 07:30:00,743,-4.0,1344
2022-08-01 07:30:00,1000,-4.0,1798
2022-08-01 07:35:00,272,-4.0,1342
2022-08-01 07:35:00,280,-4.0,442
2022-08-01 07:35:00,371,-4.0,893
2022-08-01 07:40:00,130,-4.0,1798
2022-08-01 07:40:00,253,-4.0,444
2022-08-01 07:40:00,418,-4.0,442
2022-08-01 07:45:00,25,-4.0,1342
2022-08-01 07:45:00,126,-4.0,1344
2022-08-01 07:45:00,304,-5.915034762775409,1344
2022-08-01 07:45:00,311,-4.0,894
2022-08-01 07:45:00,735,-5.593565786742488,442
2022-08-01 07:50:00,91,-4.0,1344
2022-08-01 07:50:00,341,-4.0,443
2022-08-01 07:50:00,395,-4.0,892
2022-08-01 07:55:00,30,-4.0,1799
2022-08-01 07:55:00,43,-4.0,1344
2022-08-01 07:55:00,291,-4.0,1798
2022-08-01 07:55:00,307,-4.0,1800
2022-08-01 07:55:00,701,-4.0,1344
2022-08-01 08:00:00,255,-4.0,892
2022-08-01 08:00:00,269,-4.0,1344
2022-08-01 08:05:00,109,-14.363078379033963,-1
2022-08-01 08:05:00,165,-4.0,1799
2022-08-01 08:05:00,289,-4.0,444
2022-08-01 08:05:00,319,-4.0,1344
2022-08-01 08:05:00,378,-4.0,443
2022-08-01 08:05:00,506,-4.0,1800
2022-08-01 08:10:00,475,-4.0,1800
2022-08-01 08:15:00,112,-4.0,893
2022-08-01 08:15:00,600,-4.0,1344
2022-08-01 08:20:00,90,-4.0,894
2022-08-01 08:20:00,148,-4.0,1800
2022-08-01 08:30:00,235,-4.0,894
2022-08-01 08:30:00,355,-5.858723767115068,1800
2022-08-01 08:30:00,454,-5.874429017640946,1798
2022-08-01 08:30:00,941,-4.0,1344
2022-08-01 08:40:00,283,-4.0,1344
2022-08-01 08:45:00,748,-4.0,1343
2022-08-01 09:05:00,34,-5.113224940760489,444
2022-08-01 09:10:00,6,-20.96967714233537,1342
2022-08-01 09:30:00,77,-14.439229627790963,-1
2022-08-01 09:55:00,697,-10.52497242635798,-1
2022-08-01 10:05:00,309,-21.16647721777346,-1
2022-08-01 10:05:00,811,-23.497415027684315,-1
2022-08-01 10:30:00,665,-18.853382040548027,-1
2022-08-01 10:40:00,740,-27.10173668328779,-1
2022-08-01 10:55:00,616,-4.414791340229663,1798
2022-08-01 11:10:00,50,-5.874429017640946,1798
2022-08-01 11:20:00,287,-5.648176152416036,1343
2022-08-01 11:45:00,516,-4.43830082245785,892
2022-08-01 11:50:00,524,-4.43830082245785,894
2022-08-01 12:10:00,77,-13.887057538298508,-1
2022-08-01 12:10:00,88,-4.070462527920216,1800
2022-08-01 12:10:00,836,-5.148106245647826,1800
2022-08-01 12:15:00,160,-5.509498930902453,1342
2022-08-01 12:15:00,419,-4.414791340229663,1343
2022-08-01 12:15:00,787,-4.43830082245785,1800
2022-08-01 12:20:00,79,-4.216327267614119,1798
2022-08-01 12:20:00,614,-5.593565786742488,1800
2022-08-01 12:25:00,275,-5.593565786742488,894
2022-08-01 12:30:00,84,-5.113224940760489,1798
2022-08-01 12:30:00,230,-5.509498930902453,892
2022-08-01 12:30:00,329,-5.509498930902453,1798
2022-08-01 12:30:00,463,-5.760239922638032,1799
2022-08-01 12:40:00,422,-5.858723767115068,1798
2022-08-01 12:40:00,735,-4.0,442
2022-08-01 12:40:00,811,-20.51868339861995,-1
2022-08-01 12:45:00,268,-4.233449488042835,1344
2022-08-01 12:45:00,328,-4.216327267614119,1344
2022-08-01 12:50:00,243,-5.113224940760489,1342
2022-08-01 12:50:00,426,-5.858723767115068,893
2022-08-01 12:55:00,130,-5.113224940760489,1798
2022-08-01 12:55:00,309,-16.490880826729477,-1
2022-08-01 12:55:00,456,-4.414791340229663,1799
2022-08-01 12:55:00,497,-5.113224940760489,1799
2022-08-01 13:00:00,153,-5.874429017640946,1342
2022-08-01 13:00:00,186,-5.874429017640946,1343
2022-08-01 13:00:00,259,-5.593565786742488,1344
2022-08-01 13:00:00,395,-5.648176152416036,892
2022-08-01 13:00:00,697,-28.28007306082204,-1
2022-08-01 13:05:00,158,-4.173344950664513,1799
2022-08-01 13:05:00,798,-5.848355693336519,892
2022-08-01 13:05:00,965,-5.760239922638032,1799
2022-08-01 13:05:00,1000,-4.173344950664513,1798
2022-08-01 13:10:00,128,-5.113224940760489,1798
2022-08-01 13:10:00,272,-4.216327267614119,1342
2022-08-01 13:10:00,342,-4.414791340229663,892
2022-08-01 13:10:00,740,-21.21005479561653,-1
2022-08-01 13:15:00,333,-5.509498930902453,1342
2022-08-01 13:15:00,525,-4.35229472126982,1798
2022-08-01 13:15:00,538,-5.848355693336519,1798
2022-08-01 13:15:00,701,-5.509498930902453,1344
2022-08-01 13:20:00,126,-4.173344950664513,1344
2022-08-01 13:20:00,319,-5.509498930902453,1344
2022-08-01 13:25:00,281,-5.858723767115068,1798
2022-08-01 13:25:00,296,-5.760239922638032,1342
2022-08-01 13:25:00,665,-7.07001826520551,-1
2022-08-01 13:30:00,227,-5.113224940760489,1799
2022-08-01 13:30:00,811,-4.103736679723989,-1
2022-08-01 13:35:00,81,-4.070462527920216,1800
2022-08-01 13:35:00,947,-4.216327267614119,1800
2022-08-01 13:40:00,199,-4.173344950664513,1342
2022-08-01 13:40:00,253,-4.772906639716318,444
2022-08-01 13:40:00,297,-4.696413612836453,1344
2022-08-01 13:55:00,46,-5.0827641201073455,1798
2022-08-01 13:55:00,280,-4.070462527920216,442
2022-08-01 14:00:00,481,-5.858723767115068,1343
2022-08-01 14:05:00,43,-5.509498930902453,1344
2022-08-01 14:05:00,96,-4.173344950664513,1799
2022-08-01 14:05:00,240,-4.173344950664513,893
2022-08-01 14:05:00,309,-3.4717643845746267,-1
2022-08-01 14:10:00,165,-4.070462527920216,1799
2022-08-01 14:15:00,107,-4.070462527920216,1798
2022-08-01 14:15:00,251,-4.070462527920216,443
2022-08-01 14:25:00,112,-5.874429017640946,893
2022-08-01 14:25:00,113,-4.070462527920216,1800
2022-08-01 14:25:00,304,-4.0,1344
2022-08-01 14:35:00,200,-5.509498930902453,1344
2022-08-01 14:35:00,341,-5.0827641201073455,443
2022-08-01 14:35:00,371,-4.414791340229663,893
2022-08-01 14:40:00,91,-5.113224940760489,1344
2022-08-01 14:40:00,307,-5.858723767115068,1800
2022-08-01 14:45:00,12,-30.636745815890546,-1
2022-08-01 14:45:00,411,-4.216327267614119,1798
2022-08-01 14:45:00,665,-4.713345510137007,-1
2022-08-01 14:50:00,77,-8.556580520172423,-1
2022-08-01 14:50:00,254,-5.648176152416036,893
2022-08-01 14:50:00,467,-4.216327267614119,1799
2022-08-01 15:00:00,339,-5.509498930902453,1800
2022-08-01 15:10:00,283,-5.648176152416036,1344
2022-08-01 15:15:00,255,-4.414791340229663,892
2022-08-01 15:15:00,289,-5.648176152416036,444
2022-08-01 15:20:00,6,-17.824225570985064,-1
2022-08-01 15:20:00,600,-5.509498930902453,1344
2022-08-01 15:25:00,104,-5.874429017640946,1800
2022-08-01 15:25:00,684,-4.233449488042835,894
2022-08-01 15:25:00,687,-5.509498930902453,1342
2022-08-01 15:25:00,748,-5.509498930902453,1343
2022-08-01 15:30:00,722,-4.414791340229663,1800
2022-08-01 15:35:00,325,-4.216327267614119,1799
2022-08-01 15:40:00,29,-5.874429017640946,1344
2022-08-01 15:40:00,716,-5.0827641201073455,442
2022-08-01 15:45:00,811,-15.523873579462805,-1
2022-08-01 15:50:00,697,-27.10173668328779,-1
2022-08-01 15:55:00,378,-5.648176152416036,443
2022-08-01 16:05:00,148,-5.593565786742488,1800
2022-08-01 16:10:00,740,-28.28007306082204,-1
2022-08-01 16:20:00,311,-4.216327267614119,894
2022-08-01 16:35:00,131,-8.971194997987215,-1
2022-08-01 16:35:00,506,-5.848355693336519,1800
2022-08-01 16:40:00,743,-5.509498930902453,1344
2022-08-01 16:45:00,338,-8.656942378620538,-1
2022-08-01 16:45:00,495,-3.077802509792992,-1
2022-08-01 16:50:00,616,-4.0,1798
2022-08-01 17:00:00,287,-5.760239922638032,1343
2022-08-01 17:00:00,355,-5.858723767115068,1800
2022-08-01 17:05:00,358,-13.60376659497513,-1
2022-08-01 17:05:00,659,-15.62293973058582,-1
2022-08-01 17:05:00,841,-2.886337802423653,-1
2022-08-01 17:10:00,12,-3.5083241421193265,-1
2022-08-01 17:10:00,418,-4.43830082245785,442
2022-08-01 17:15:00,77,-10.52497242635798,-1
2022-08-01 17:15:00,247,-1.0484838571167685,-1
2022-08-01 17:15:00,309,-23.090702419389228,-1
2022-08-01 17:15:00,472,-12.151175346011192,1799
2022-08-01 17:15:00,475,-4.0,1800
2022-08-01 17:15:00,740,-1.1783363775342517,-1
2022-08-01 17:20:00,75,-9.0913668026832,-1
2022-08-01 17:25:00,172,-5.874429017640946,893
2022-08-01 17:25:00,705,-6.183530270443241,-1
2022-08-01 17:30:00,13,-4.713345510137007,-1
2022-08-01 17:30:00,88,-4.696413612836453,1800
2022-08-01 17:30:00,516,-4.0,892
2022-08-01 17:35:00,235,-4.070462527920216,894
2022-08-01 17:35:00,463,-4.0,1799
2022-08-01 17:35:00,495,-4.103736679723989,-1
2022-08-01 17:35:00,587,-3.4717643845746267,-1
2022-08-01 17:35:00,710,-11.545351209694614,-1
2022-08-01 17:35:00,935,-6.734788205655192,-1
2022-08-01 17:40:00,139,-11.40205346188781,-1
2022-08-01 17:45:00,328,-4.0,1344
2022-08-01 17:45:00,395,-4.0,892
2022-08-01 17:45:00,422,-4.0,1798
2022-08-01 17:45:00,685,-12.961700152876768,-1
2022-08-01 17:50:00,153,-4.0,1342
2022-08-01 17:50:00,472,-11.642905184597105,1799
2022-08-01 17:55:00,6,-7.487007955150871,1343
2022-08-01 17:55:00,111,-4.0,892
2022-08-01 17:55:00,269,-5.760239922638032,1344
2022-08-01 17:55:00,358,-4.946824216354592,-1
2022-08-01 17:55:00,419,-4.696413612836453,1343
2022-08-01 17:55:00,811,-14.55363148074638,-1
2022-08-01 17:55:00,841,-3.8484504032315376,-1
2022-08-01 17:55:00,940,-19.563120512098788,-1
2022-08-01 18:05:00,344,-1.1783363775342517,-1
2022-08-01 18:05:00,967,-6.075587673005597,-1
2022-08-01 18:05:00,1009,-1.7541620710596633,-1
2022-08-01 18:10:00,563,-5.20764657686194,-1
2022-08-01 18:15:00,158,-23.066644856568903,1799
2022-08-01 18:15:00,243,-4.0,1342
2022-08-01 18:15:00,247,-4.193935428467073,-1
2022-08-01 18:15:00,300,-15.310268226859922,-1
2022-08-01 18:15:00,456,-4.0,1799
2022-08-01 18:15:00,665,-13.726316148079237,-1
2022-08-01 18:15:00,705,-4.946824216354592,-1
2022-08-01 18:15:00,979,-12.47846922552658,-1
2022-08-01 18:20:00,90,-4.43830082245785,894
2022-08-01 18:20:00,272,-22.26070897359567,1342
2022-08-01 18:20:00,277,-3.880968394865701,-1
2022-08-01 18:20:00,700,-9.982775380421264,-1
2022-08-01 18:20:00,921,-13.609127312764372,-1
2022-08-01 18:20:00,942,-4.991387690210631,-1
2022-08-01 18:25:00,130,-5.874429017640946,1798
2022-08-01 18:25:00,338,-13.156215532947474,-1
2022-08-01 18:25:00,365,-5.760239922638032,1800
2022-08-01 18:25:00,697,-23.566727550685037,-1
2022-08-01 18:25:00,857,-17.011409140955468,-1
2022-08-01 18:25:00,935,-3.8484504032315376,-1
2022-08-01 18:30:00,1,-4.0,1344
2022-08-01 18:30:00,131,-13.630290142517987,-1
2022-08-01 18:30:00,184,-4.0,1798
2022-08-01 18:30:00,186,-4.0,1343
2022-08-01 18:30:00,291,-5.129670849654987,1798
2022-08-01 18:30:00,307,-15.523873579462805,1800
2022-08-01 18:30:00,426,-5.760239922638032,893
2022-08-01 18:30:00,467,-32.154357406304854,1799
2022-08-01 18:30:00,533,-6.863158074039617,-1
2022-08-01 18:30:00,606,-22.114831883242108,-1
2022-08-01 18:30:00,941,-4.0,1344
2022-08-01 18:30:00,944,-8.556580520172423,-1
2022-08-01 18:35:00,740,-4.713345510137007,-1
2022-08-01 18:40:00,332,-11.907986398668829,-1
2022-08-01 18:40:00,374,-20.17286381718613,-1
2022-08-01 18:40:00,538,-15.62293973058582,1798
2022-08-01 18:40:00,554,-6.952221672640094,-1
2022-08-01 18:40:00,579,-33.391063460393504,-1
2022-08-01 18:45:00,272,-4.43830082245785,1342
2022-08-01 18:45:00,481,-23.497415027684315,1343
2022-08-01 18:45:00,495,-8.732178888447828,-1
2022-08-01 18:45:00,587,-3.4717643845746267,-1
2022-08-01 18:45:00,1000,-4.173344950664513,1798
2022-08-01 18:50:00,3,-8.111004996592275,-1
2022-08-01 18:50:00,13,-4.713345510137007,-1
2022-08-01 18:50:00,135,-20.96967714233537,-1
2022-08-01 18:50:00,296,-16.49411567817923,1342
2022-08-01 18:50:00,311,-18.466815058757952,894
2022-08-01 18:50:00,788,-17.86197959800324,-1
2022-08-01 18:55:00,86,-1.1783363775342517,1343
2022-08-01 18:55:00,128,-4.0,1798
2022-08-01 18:55:00,158,-3.1454515713503053,1799
2022-08-01 18:55:00,281,-4.0,1798
2022-08-01 18:55:00,291,-4.43830082245785,1798
2022-08-01 18:55:00,309,-14.431689012118268,-1
2022-08-01 18:55:00,350,-1.0259341699309972,-1
2022-08-01 18:55:00,436,-25.97082713586161,-1
2022-08-01 18:55:00,942,-1.8717703838289868,-1
2022-08-01 19:00:00,126,-4.0,1344
2022-08-01 19:00:00,227,-4.0,1799
2022-08-01 19:00:00,326,-14.55363148074638,-1
2022-08-01 19:00:00,345,-12.613147283313529,-1
2022-08-01 19:00:00,550,-14.754998634442163,-1
2022-08-01 19:00:00,724,-19.563120512098788,-1
2022-08-01 19:00:00,843,-19.563120512098788,-1
2022-08-01 19:05:00,381,-17.464357776895657,-1
2022-08-01 19:05:00,685,-4.713345510137007,-1
2022-08-01 19:05:00,1010,-24.734121081772965,-1
2022-08-01 19:10:00,140,-13.102392686802908,-1
2022-08-01 19:10:00,199,-23.566727550685037,1342
2022-08-01 19:10:00,272,-4.946824216354592,1342
2022-08-01 19:10:00,277,-3.880968394865701,-1
2022-08-01 19:10:00,300,-3.4022818281910934,-1
2022-08-01 19:10:00,881,-19.24225201615769,-1
2022-08-01 19:10:00,940,-1.1783363775342517,-1
2022-08-01 19:15:00,37,-11.23062230297392,-1
2022-08-01 19:15:00,49,-24.745063928219285,-1
2022-08-01 19:15:00,114,-12.421654612597685,-1
2022-08-01 19:15:00,296,-4.43830082245785,1342
2022-08-01 19:15:00,335,-12.507463810502497,-1
2022-08-01 19:15:00,432,-14.363078379033963,-1
2022-08-01 19:15:00,497,-4.43830082245785,1799
2022-08-01 19:15:00,734,-10.20684548457328,-1
2022-08-01 19:15:00,967,-3.4717643845746267,-1
2022-08-01 19:15:00,1009,-3.5083241421193265,-1
2022-08-01 19:20:00,291,-4.103736679723989,1798
2022-08-01 19:20:00,502,-20.37508407304493,-1
2022-08-01 19:20:00,563,-3.4717643845746267,-1
2022-08-01 19:20:00,758,-12.507463810502497,-1
2022-08-01 19:20:00,957,-26.93915282262077,-1
2022-08-01 19:25:00,81,-4.0,1800
2022-08-01 19:25:00,158,-4.173344950664513,1799
2022-08-01 19:25:00,344,-4.713345510137007,-1
2022-08-01 19:25:00,955,-23.566727550685037,-1
2022-08-01 19:25:00,980,-12.47846922552658,-1
2022-08-01 19:30:00,475,-19.24225201615769,1800
2022-08-01 19:30:00,533,-2.495693845105316,-1
2022-08-01 19:30:00,678,-13.102392686802908,-1
2022-08-01 19:35:00,80,-4.140551537532561,-1
2022-08-01 19:35:00,86,-4.070462527920216,1343
2022-08-01 19:35:00,205,-7.487081535315947,-1
2022-08-01 19:35:00,468,-12.151175346011192,-1
2022-08-01 19:35:00,684,-20.17286381718613,894
2022-08-01 19:40:00,123,-17.86197959800324,-1
2022-08-01 19:40:00,165,-4.0,1799
2022-08-01 19:40:00,222,-3.7435039775754353,-1
2022-08-01 19:40:00,296,-3.880968394865701,1342
2022-08-01 19:40:00,329,-16.22200999318455,1798
2022-08-01 19:40:00,472,-22.315568270477783,1799
2022-08-01 19:40:00,932,-18.280139415349804,-1
2022-08-01 19:45:00,77,-4.385405177649159,-1
2022-08-01 19:45:00,350,-4.103736679723989,-1
2022-08-01 19:45:00,552,-16.35591421373404,-1
2022-08-01 19:45:00,659,-24.256052467910635,-1
2022-08-01 19:45:00,798,-4.070462527920216,892
2022-08-01 19:45:00,854,-18.87270942810183,-1
2022-08-01 19:50:00,99,-18.632481918896524,-1
2022-08-01 19:50:00,258,-18.418701746126462,-1
2022-08-01 19:50:00,326,-3.880968394865701,-1
2022-08-01 19:50:00,345,-3.880968394865701,-1
2022-08-01 19:50:00,518,-28.28007306082204,-1
2022-08-01 19:50:00,544,-14.431689012118268,-1
2022-08-01 19:55:00,75,-16.562206150130244,-1
2022-08-01 19:55:00,158,-4.193935428467073,1799
2022-08-01 19:55:00,196,-37.74541885620366,-1
2022-08-01 19:55:00,221,-21.698527403591417,-1
2022-08-01 19:55:00,556,-30.917651352216208,-1
2022-08-01 19:55:00,729,-16.35591421373404,-1
2022-08-01 19:55:00,805,-5.760239922638032,893
2022-08-01 19:55:00,877,-18.22676301901679,-1
2022-08-01 19:55:00,942,-2.495693845105316,-1
2022-08-01 19:55:00,983,-8.281103075065122,-1
2022-08-01 20:00:00,149,-20.01266576474071,-1
2022-08-01 20:00:00,921,-8.111004996592275,-1
2022-08-01 20:05:00,10,-6.4174353901293175,1799
2022-08-01 20:05:00,10,-11.230511932726303,1799
2022-08-01 20:05:00,114,-0.6900919229220934,-1
2022-08-01 20:05:00,710,-5.20764657686194,-1
2022-08-01 20:05:00,934,-27.10173668328779,-1
2022-08-01 20:05:00,981,-20.41369096914656,-1
2022-08-01 20:10:00,60,-9.66128692090931,1342
2022-08-01 20:10:00,335,-0.8505704570477733,-1
2022-08-01 20:10:00,703,-17.541620710596636,-1
2022-08-01 20:10:00,957,-0.9621126008078844,-1
2022-08-01 20:15:00,86,-4.713345510137007,1343
2022-08-01 20:15:00,295,-23.497415027684315,-1
2022-08-01 20:15:00,358,-19.094704115160447,-1
2022-08-01 20:15:00,472,-4.103736679723989,1799
2022-08-01 20:15:00,538,-0.8505704570477733,1798
2022-08-01 20:15:00,550,-8.679410961436567,-1
2022-08-01 20:15:00,788,-8.65901340727096,-1
2022-08-01 20:15:00,796,-20.41369096914656,-1
2022-08-01 20:20:00,77,-4.43830082245785,893
2022-08-01 20:20:00,469,-30.917651352216208,-1
2022-08-01 20:25:00,6,-10.160939367704753,-1
2022-08-01 20:25:00,12,-20.37508407304493,-1
2022-08-01 20:25:00,240,-12.151175346011192,893
2022-08-01 20:25:00,342,-5.760239922638032,892
2022-08-01 20:25:00,980,-2.495693845105316,-1
2022-08-01 20:30:00,9,-19.32257384181862,-1
2022-08-01 20:30:00,481,-11.130354486797836,1343
2022-08-01 20:30:00,633,-18.434599875612083,-1
2022-08-01 20:30:00,678,-2.495693845105316,-1
2022-08-01 20:30:00,940,-4.713345510137007,-1
2022-08-01 20:35:00,80,-2.7603676916883737,-1
2022-08-01 20:35:00,91,-22.80410692377562,1344
2022-08-01 20:35:00,208,-19.962645211304103,-1
2022-08-01 20:35:00,247,-12.421654612597685,-1
2022-08-01 20:35:00,467,-20.51868339861995,1799
2022-08-01 20:35:00,487,-21.04994485271596,-1
2022-08-01 20:35:00,705,-18.434599875612083,-1
2022-08-01 20:35:00,845,-9.66128692090931,-1
