timestamp,participantId,amount,id
2022-08-01 00:00:00,260,-13.337144209102965,1633
2022-08-01 00:00:00,555,-5.20764657686194,-1
2022-08-01 00:00:00,943,-17.86197959800324,663
2022-08-01 00:05:00,28,-16.35591421373404,1052
2022-08-01 00:05:00,179,-12.834870780258637,372
2022-08-01 00:05:00,181,-16.57837475783407,1514
2022-08-01 00:05:00,915,-16.160838683907695,-1
2022-08-01 00:05:00,945,-21.21005479561653,-1
2022-08-01 00:05:00,972,-5.10342274228664,-1
2022-08-01 00:10:00,870,-16.35591421373404,-1
2022-08-01 00:10:00,890,-2.55171137114332,1514
2022-08-01 00:15:00,269,-26.0382328843097,1344
2022-08-01 00:15:00,362,-11.40205346188781,1366
2022-08-01 00:20:00,176,-12.151175346011192,1612
2022-08-01 00:20:00,359,-16.077178703152427,1299
2022-08-01 00:20:00,464,-4.103736679723989,597
2022-08-01 00:20:00,894,-18.71255005505101,574
2022-08-01 00:25:00,95,-20.96967714233537,1366
2022-08-01 00:25:00,370,-4.339705480718283,1661
2022-08-01 00:25:00,704,-20.83058630744776,1464
2022-08-01 00:30:00,835,-1.1783363775342517,1409
2022-08-01 00:35:00,527,-3.8484504032315376,627
2022-08-01 00:40:00,283,-19.492749228688947,1344
2022-08-01 00:40:00,508,-21.024002919507023,-1
2022-08-01 00:45:00,462,-23.497415027684315,697
2022-08-01 00:45:00,697,-4.713345510137007,1502
2022-08-01 00:45:00,941,-0.8679410961436567,1344
2022-08-01 00:55:00,740,-2.60382328843097,1221
2022-08-01 00:55:00,899,-21.26426142619433,1540
2022-08-01 01:00:00,239,-1.0484838571167685,1273
2022-08-01 01:10:00,167,-10.41529315372388,1210
2022-08-01 01:20:00,257,-12.613147283313529,1660
2022-08-01 08:05:00,109,-14.363078379033963,1074
2022-08-01 09:10:00,6,-20.96967714233537,1342
2022-08-01 09:30:00,12,-21.21005479561653,1347
2022-08-01 09:30:00,77,-14.439229627790963,1713
2022-08-01 09:55:00,697,-10.52497242635798,1198
2022-08-01 10:05:00,309,-21.16647721777346,426
2022-08-01 10:05:00,811,-23.497415027684315,426
2022-08-01 10:20:00,109,-18.466815058757952,447
2022-08-01 10:25:00,239,-16.775741713868292,899
2022-08-01 10:30:00,665,-18.853382040548027,486
2022-08-01 10:40:00,740,-27.10173668328779,1221
2022-08-01 11:40:00,12,-17.675045663013776,448
2022-08-01 12:10:00,77,-13.887057538298508,1713
2022-08-01 12:20:00,109,-15.38901254896496,447
2022-08-01 12:30:00,6,-12.30008449774786,1805
2022-08-01 12:40:00,811,-20.51868339861995,426
2022-08-01 12:55:00,309,-16.490880826729477,426
2022-08-01 13:00:00,697,-28.28007306082204,1198
2022-08-01 13:10:00,109,-1.0259341699309972,447
2022-08-01 13:10:00,239,-26.212096427919214,899
2022-08-01 13:10:00,740,-21.21005479561653,1221
2022-08-01 13:25:00,665,-7.07001826520551,486
2022-08-01 13:30:00,811,-4.103736679723989,426
2022-08-01 14:00:00,109,-4.103736679723989,447
2022-08-01 14:05:00,309,-3.4717643845746267,426
2022-08-01 14:45:00,12,-30.636745815890546,1776
2022-08-01 14:45:00,665,-4.713345510137007,486
2022-08-01 14:50:00,77,-8.556580520172423,1713
2022-08-01 15:20:00,6,-17.824225570985064,1299
2022-08-01 15:45:00,811,-15.523873579462805,426
2022-08-01 15:50:00,697,-27.10173668328779,1198
2022-08-01 16:00:00,12,-0.8770810355298316,896
2022-08-01 16:10:00,740,-28.28007306082204,1221
2022-08-01 16:35:00,131,-8.971194997987215,1374
2022-08-01 16:40:00,239,-15.87211422720815,899
2022-08-01 16:45:00,338,-8.656942378620538,1139
2022-08-01 16:45:00,495,-3.077802509792992,867
2022-08-01 17:05:00,358,-13.60376659497513,1416
2022-08-01 17:05:00,659,-15.62293973058582,-1
2022-08-01 17:05:00,841,-2.886337802423653,-1
2022-08-01 17:10:00,12,-3.5083241421193265,1612
2022-08-01 17:10:00,109,-34.627769514482154,447
2022-08-01 17:15:00,77,-10.52497242635798,1713
2022-08-01 17:15:00,247,-1.0484838571167685,1620
2022-08-01 17:15:00,309,-23.090702419389228,426
2022-08-01 17:15:00,472,-12.151175346011192,1799
2022-08-01 17:15:00,740,-1.1783363775342517,1221
2022-08-01 17:20:00,75,-9.0913668026832,18
2022-08-01 17:25:00,705,-6.183530270443241,-1
2022-08-01 17:30:00,13,-4.713345510137007,607
2022-08-01 17:35:00,495,-4.103736679723989,867
2022-08-01 17:35:00,587,-3.4717643845746267,-1
2022-08-01 17:35:00,710,-11.545351209694614,-1
2022-08-01 17:35:00,935,-6.734788205655192,-1
2022-08-01 17:40:00,139,-11.40205346188781,1609
2022-08-01 17:40:00,270,-0.8679410961436567,899
2022-08-01 17:45:00,685,-12.961700152876768,-1
2022-08-01 17:55:00,6,-7.487007955150871,1343
2022-08-01 17:55:00,358,-4.946824216354592,1416
2022-08-01 17:55:00,811,-14.55363148074638,426
2022-08-01 17:55:00,841,-3.8484504032315376,-1
2022-08-01 17:55:00,940,-19.563120512098788,-1
2022-08-01 18:05:00,344,-1.1783363775342517,265
2022-08-01 18:05:00,967,-6.075587673005597,345
2022-08-01 18:05:00,1009,-1.7541620710596633,-1
2022-08-01 18:10:00,563,-5.20764657686194,-1
2022-08-01 18:15:00,158,-23.066644856568903,1799
2022-08-01 18:15:00,247,-4.193935428467073,1620
2022-08-01 18:15:00,300,-15.310268226859922,-1
2022-08-01 18:15:00,665,-13.726316148079237,486
2022-08-01 18:15:00,705,-4.946824216354592,-1
2022-08-01 18:15:00,979,-12.47846922552658,-1
2022-08-01 18:20:00,272,-22.26070897359567,1342
2022-08-01 18:20:00,277,-3.880968394865701,434
2022-08-01 18:20:00,700,-9.982775380421264,1025
2022-08-01 18:20:00,921,-13.609127312764372,-1
2022-08-01 18:20:00,942,-4.991387690210631,-1
2022-08-01 18:25:00,338,-13.156215532947474,1139
2022-08-01 18:25:00,697,-23.566727550685037,1198
2022-08-01 18:25:00,857,-17.011409140955468,-1
2022-08-01 18:25:00,935,-3.8484504032315376,-1
2022-08-01 18:30:00,131,-13.630290142517987,1374
2022-08-01 18:30:00,291,-5.129670849654987,1798
2022-08-01 18:30:00,307,-15.523873579462805,1800
2022-08-01 18:30:00,467,-32.154357406304854,1799
2022-08-01 18:30:00,533,-6.863158074039617,1620
2022-08-01 18:30:00,606,-22.114831883242108,870
2022-08-01 18:30:00,944,-8.556580520172423,1038
2022-08-01 18:35:00,121,-0.6900919229220934,1804
2022-08-01 18:35:00,740,-4.713345510137007,1221
2022-08-01 18:40:00,332,-11.907986398668829,95
2022-08-01 18:40:00,374,-20.17286381718613,1256
2022-08-01 18:40:00,538,-15.62293973058582,1798
2022-08-01 18:40:00,554,-6.952221672640094,175
2022-08-01 18:40:00,579,-33.391063460393504,-1
2022-08-01 18:45:00,481,-23.497415027684315,1343
2022-08-01 18:45:00,495,-8.732178888447828,867
2022-08-01 18:45:00,587,-3.4717643845746267,-1
2022-08-01 18:50:00,3,-8.111004996592275,1407
2022-08-01 18:50:00,13,-4.713345510137007,175
2022-08-01 18:50:00,135,-20.96967714233537,1731
2022-08-01 18:50:00,270,-3.4717643845746267,899
2022-08-01 18:50:00,296,-16.49411567817923,1342
2022-08-01 18:50:00,311,-18.466815058757952,894
2022-08-01 18:50:00,788,-17.86197959800324,-1
2022-08-01 18:55:00,86,-1.1783363775342517,1343
2022-08-01 18:55:00,158,-3.1454515713503053,1799
2022-08-01 18:55:00,309,-14.431689012118268,426
2022-08-01 18:55:00,350,-1.0259341699309972,1620
2022-08-01 18:55:00,436,-25.97082713586161,1530
2022-08-01 18:55:00,942,-1.8717703838289868,-1
2022-08-01 19:00:00,326,-14.55363148074638,-1
2022-08-01 19:00:00,345,-12.613147283313529,198
2022-08-01 19:00:00,550,-14.754998634442163,-1
2022-08-01 19:00:00,724,-19.563120512098788,-1
2022-08-01 19:00:00,843,-19.563120512098788,-1
2022-08-01 19:05:00,381,-17.464357776895657,1230
2022-08-01 19:05:00,685,-4.713345510137007,-1
2022-08-01 19:05:00,1010,-24.734121081772965,-1
2022-08-01 19:10:00,109,-15.38901254896496,1805
2022-08-01 19:10:00,140,-13.102392686802908,722
2022-08-01 19:10:00,199,-23.566727550685037,1342
2022-08-01 19:10:00,272,-4.946824216354592,1342
2022-08-01 19:10:00,277,-3.880968394865701,434
2022-08-01 19:10:00,300,-3.4022818281910934,-1
2022-08-01 19:10:00,400,-29.68094529812756,896
2022-08-01 19:10:00,881,-19.24225201615769,1558
2022-08-01 19:10:00,940,-1.1783363775342517,-1
2022-08-01 19:15:00,37,-11.23062230297392,1394
2022-08-01 19:15:00,49,-24.745063928219285,1620
2022-08-01 19:15:00,114,-12.421654612597685,1395
2022-08-01 19:15:00,182,-28.28007306082204,1805
2022-08-01 19:15:00,335,-12.507463810502497,1502
2022-08-01 19:15:00,432,-14.363078379033963,1713
2022-08-01 19:15:00,734,-10.20684548457328,97
2022-08-01 19:15:00,967,-3.4717643845746267,345
2022-08-01 19:15:00,1009,-3.5083241421193265,-1
2022-08-01 19:20:00,291,-4.103736679723989,1798
2022-08-01 19:20:00,435,-36.933630117515904,1803
2022-08-01 19:20:00,502,-20.37508407304493,-1
2022-08-01 19:20:00,563,-3.4717643845746267,-1
2022-08-01 19:20:00,758,-12.507463810502497,1315
2022-08-01 19:20:00,957,-26.93915282262077,-1
2022-08-01 19:25:00,239,-15.318372907945273,899
2022-08-01 19:25:00,344,-4.713345510137007,265
2022-08-01 19:25:00,955,-23.566727550685037,-1
2022-08-01 19:25:00,980,-12.47846922552658,-1
2022-08-01 19:30:00,38,-23.566727550685037,448
2022-08-01 19:30:00,475,-19.24225201615769,1800
2022-08-01 19:30:00,533,-2.495693845105316,1620
2022-08-01 19:30:00,678,-13.102392686802908,1108
2022-08-01 19:35:00,80,-4.140551537532561,406
2022-08-01 19:35:00,121,-2.7603676916883737,1804
2022-08-01 19:35:00,205,-7.487081535315947,663
2022-08-01 19:35:00,468,-12.151175346011192,-1
2022-08-01 19:35:00,684,-20.17286381718613,894
2022-08-01 19:40:00,123,-17.86197959800324,1443
2022-08-01 19:40:00,222,-3.7435039775754353,709
2022-08-01 19:40:00,296,-3.880968394865701,1342
2022-08-01 19:40:00,329,-16.22200999318455,1798
2022-08-01 19:40:00,472,-22.315568270477783,1799
2022-08-01 19:40:00,627,-18.71255005505101,447
2022-08-01 19:40:00,932,-18.280139415349804,-1
2022-08-01 19:45:00,77,-4.385405177649159,1713
2022-08-01 19:45:00,350,-4.103736679723989,1620
2022-08-01 19:45:00,552,-16.35591421373404,-1
2022-08-01 19:45:00,659,-24.256052467910635,-1
2022-08-01 19:45:00,854,-18.87270942810183,-1
2022-08-01 19:50:00,99,-18.632481918896524,1514
2022-08-01 19:50:00,258,-18.418701746126462,1299
2022-08-01 19:50:00,326,-3.880968394865701,-1
2022-08-01 19:50:00,345,-3.880968394865701,198
2022-08-01 19:50:00,518,-28.28007306082204,-1
2022-08-01 19:50:00,544,-14.431689012118268,-1
2022-08-01 19:55:00,75,-16.562206150130244,18
2022-08-01 19:55:00,158,-4.193935428467073,1799
2022-08-01 19:55:00,196,-37.74541885620366,265
2022-08-01 19:55:00,221,-21.698527403591417,47
2022-08-01 19:55:00,529,-16.490880826729477,899
2022-08-01 19:55:00,556,-30.917651352216208,1283
2022-08-01 19:55:00,729,-16.35591421373404,1677
2022-08-01 19:55:00,877,-18.22676301901679,-1
2022-08-01 19:55:00,942,-2.495693845105316,-1
2022-08-01 19:55:00,983,-8.281103075065122,-1
2022-08-01 20:00:00,149,-20.01266576474071,1687
2022-08-01 20:00:00,531,-16.22200999318455,896
2022-08-01 20:00:00,921,-8.111004996592275,-1
2022-08-01 20:05:00,10,-11.230511932726303,1799
2022-08-01 20:05:00,114,-0.6900919229220934,1395
2022-08-01 20:05:00,710,-5.20764657686194,-1
2022-08-01 20:05:00,934,-27.10173668328779,-1
