participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
0,254.0,Stable,71695.33991995461,35549.2596318312,9048.160061341467,7.83
1,929.0,Stable,59992.6217009577,14816.577072273278,7951.050057128824,7.92
2,348.0,Stable,53325.81641521968,26374.225521480326,6968.40354636358,7.92
3,316.0,Stable,50310.47961573557,12428.649709858366,6735.093806118835,7.83
4,177.0,Stable,62379.23165762479,61348.16914362457,8732.094304028007,7.92
5,33.0,Stable,5080.918147552435,4466.212114383127,1760.0,7.92
6,89.0,Stable,3136.441843275148,2532.854844523192,1708.3589995234183,7.92
7,270.0,Stable,36038.18678947134,35009.150732468755,5912.295464032319,7.92
8,20.0,Stable,13903.168270466822,12708.15460875044,3507.962474089974,7.83
9,21.0,Stable,103391.49087300056,51364.79123441751,12613.460987547025,7.92
10,29.0,Stable,48728.5833565163,24076.07824220231,6502.9043649852465,7.83
11,625.0,Stable,48521.92769242196,11972.139342284105,6580.863957462283,7.86
12,1205.0,Stable,44538.3221793975,10984.916867131067,5994.314684738184,7.83
13,330.0,Stable,31277.464156761263,29955.228731360785,5672.467212670634,7.83
14,139.0,Stable,47365.109430354525,46209.67300941237,7019.765163398584,7.83
15,730.0,Stable,45518.04641790462,11228.607410471384,5917.3201401538,7.92
16,297.0,Stable,77939.73733411127,38674.581794742575,9631.96002161664,7.92
17,603.0,Stable,147872.31183618205,36818.34706011737,17600.0,7.83
18,278.0,Stable,147102.48951659692,36612.20936875263,17600.0,7.83
19,206.0,Stable,68593.90879032691,33986.28716627832,8978.564280363902,7.84
20,342.0,Stable,41911.94694676343,20660.629879028023,5843.694875302979,7.83
21,301.0,Stable,5867.853865628846,5155.71026940715,2304.7455062041895,7.83
22,102.0,Stable,13568.406593407712,12537.717644838882,3314.8413941250533,7.92
23,1037.0,Stable,32239.0970066386,15792.962652949089,4866.778320995394,7.83
24,57.0,Stable,62416.27029230925,30910.756320536973,7986.056924317144,7.91
25,159.0,Stable,41336.13333071079,20366.252407596963,5720.176885819946,7.83
26,194.0,Stable,35884.08386179603,17626.493069278993,5370.013510813595,7.83
27,585.0,Stable,44913.78975260518,11077.744838702843,6129.390195121263,7.83
28,1244.0,Stable,110484.84252372028,27470.15604518128,13566.22933055372,7.83
29,80.0,Stable,30309.0584416594,14837.0719392912,4473.6194806103895,7.83
30,619.0,Stable,2350.348558317658,1508.13801069093,1855.613661086644,8.0
31,932.0,Stable,123696.88073140042,30758.97206438648,14772.465438267052,7.83
32,832.0,Stable,43909.65599594269,21649.578448952543,5966.22452675219,7.83
33,803.0,Stable,99573.3699816068,49456.08736659682,12029.550735864139,7.83
34,319.0,Stable,19499.962867831804,18445.48851607153,4042.563549472332,7.92
35,294.0,Stable,3596.775606433341,2951.1661945447045,1923.5312752592013,7.92
36,212.0,Stable,121561.4952246962,60450.2461215774,14605.139311197969,7.91
37,367.0,Stable,42404.34904345494,10411.882992382372,5960.9707623264985,7.92
38,1022.0,Stable,33593.73890079506,16474.969232358322,4951.710674379474,7.83
39,171.0,Stable,21451.86481840904,20678.84824577038,3636.6809048638975,7.92
40,534.0,Stable,5305.700233466159,4658.264995143903,2173.0962617600094,7.83
41,54.0,Stable,4502.049518434094,3818.20885245486,1925.9445661909263,7.83
42,723.0,Stable,42132.08679019359,10351.841495429086,5758.735366587087,7.83
43,1019.0,Stable,93251.5438056673,46311.951351457166,11696.242948980367,7.83
44,,Unknown,,,0.0,-1.0
45,286.0,Stable,120884.97703468372,30066.33089663701,14347.265546825975,7.83
46,1228.0,Stable,40028.50128605693,9852.465034878363,5705.456219620922,7.83
47,222.0,Stable,36672.41313524386,17994.02449911522,5271.761264490242,7.92
48,66.0,Stable,33324.7569322377,16309.176026433468,5114.961474614813,7.92
49,1024.0,Stable,119212.25525200515,59296.11537400495,14275.555833117918,7.83
50,112.0,Stable,33078.182251752936,16195.805243375447,5060.299244034439,7.92
51,24.0,Stable,107756.99897727314,53523.00035529813,13220.13066304344,7.83
52,192.0,Stable,7092.927783406395,6173.129283508066,2628.725965071011,7.92
53,1211.0,Stable,28593.146871708926,13985.46843860122,4263.210126464329,7.92
54,71.0,Stable,54148.583808354495,52567.485638774255,8211.42372592401,7.92
55,38.0,Stable,4523.39132903832,3834.5556423799417,1947.3180303927745,7.92
56,128.0,Stable,15357.884538086504,14270.11683925707,3421.686849018714,7.83
57,76.0,Stable,91064.29375422731,45181.22853046116,11313.475248216879,7.83
58,549.0,Stable,117588.6845480624,29219.4091333651,14044.857168216946,7.92
59,581.0,Stable,92813.83771995507,46069.32812438764,11405.132003126144,7.92
60,305.0,Stable,31209.19568070291,15249.21321568525,4926.679219655033,7.83
61,214.0,Stable,32913.34636199648,16090.205849342625,4948.72158657959,7.92
62,202.0,Stable,58314.03818504206,28798.76700782092,7646.468612469928,7.83
63,115.0,Stable,31517.906390898526,15402.18925134211,4882.4159832530595,7.83
64,273.0,Stable,28994.917555577227,14140.534904896176,4682.607579240707,7.92
65,359.0,Stable,30204.98957610592,14742.88030191232,4607.8115040112325,7.92
66,267.0,Stable,38378.93146549415,37181.82568488138,6494.582416344248,7.92
