participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
0,254.0,Stable,87508.09231291067,43445.61996910019,9048.160061341467,7.83
1,929.0,Stable,72752.36321428123,18039.0164066628,7951.050057128824,7.92
2,348.0,Stable,64926.17296619151,32175.34101147506,6968.403546363581,7.86
3,316.0,Stable,61540.23550680241,15236.088682625075,6735.093806118835,7.83
4,177.0,Stable,76361.55416009268,75330.49164609244,8732.094304028007,7.92
5,33.0,Stable,5627.080258427831,5004.108617745754,1760.0,7.92
6,89.0,Stable,3801.9658004155385,3197.074591214214,1708.3589995234183,7.92
7,270.0,Stable,44098.46208793026,43069.42603092767,5912.295464032319,7.92
8,20.0,Stable,16582.54023333393,15387.526571617547,3507.962474089974,7.83
9,21.0,Stable,125969.8912172892,62642.70817231196,12613.460987547025,7.92
10,29.0,Stable,59274.279943349306,29348.92653561881,6502.9043649852465,7.83
11,625.0,Stable,59076.03068101632,14610.719171249595,6580.863957462281,7.86
12,1205.0,Stable,54540.25963574806,13485.613559876723,6279.758241154288,7.83
13,330.0,Stable,38274.203032090736,36951.96760669025,5672.467212670634,7.83
14,139.0,Stable,57435.10179733072,56280.77860132933,7019.765163398584,7.83
15,730.0,Stable,55649.46397447197,13702.92471029335,5917.3201401538,7.92
16,297.0,Stable,94840.4689693204,47124.94761234713,9622.911679651757,7.92
17,603.0,Stable,180663.7573229037,45016.20843179778,17600.0,7.83
18,278.0,Stable,179859.28778582413,44801.40893605943,17600.0,7.83
19,206.0,Stable,83534.70472671848,41473.97950679333,8978.5642803639,7.84
20,342.0,Stable,50979.975333026254,25194.644072159437,5843.694875302979,7.83
21,301.0,Stable,6836.974647771295,6127.2484869397285,2409.5066655771066,7.83
22,102.0,Stable,16479.78423711842,15445.095288549584,3314.8413941250533,7.92
23,1037.0,Stable,39051.00119806533,19150.45861700386,5098.529669614222,7.83
24,57.0,Stable,75689.63985264786,37548.37831521509,7986.056924317147,7.9
25,159.0,Stable,50085.39562902856,24729.87447625613,5720.176885819946,7.83
26,194.0,Stable,43376.52489675943,21371.747864313136,5370.013510813595,7.8
27,585.0,Stable,54584.12622642954,26990.657914317868,6129.390195121263,7.83
28,1244.0,Stable,134205.99431532418,66800.88798616451,13566.22933055372,7.83
29,80.0,Stable,36726.93166105729,18046.00854899015,4473.6194806103895,7.83
30,619.0,Stable,2709.5645222014764,1860.5505578503048,2032.3387716663244,8.0
31,932.0,Stable,150732.23733450664,37517.81121516304,14772.465438267052,7.83
32,832.0,Stable,53754.868926756695,13286.092457179771,5966.22452675219,7.83
33,803.0,Stable,121127.96922178424,30119.8203592954,12029.550735864139,7.83
34,319.0,Stable,23527.1229597237,22472.648607963427,3858.8106608599533,7.92
35,294.0,Stable,4298.519397582825,3651.796760753427,1923.5312752592013,7.92
36,212.0,Stable,148222.9547508893,73780.97588467396,14605.139311197969,7.91
