participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
0,254.0,Stable,110297.47818945065,54850.24209410388,8225.600055764971,7.83
1,929.0,Stable,91909.4414762228,22828.28597214819,7228.227324662567,7.92
2,348.0,Stable,81382.55413947756,40403.53159811809,6334.912314875983,7.87
3,316.0,Stable,77298.68793963503,19122.949799042744,6122.812551017123,7.83
4,177.0,Stable,96324.94240012142,95300.12776396405,7938.267549116372,7.92
5,33.0,Stable,6899.358956579745,6278.261744915309,1600.0,7.92
6,89.0,Stable,5035.959893701334,4429.955459559249,1789.7094280721526,7.92
7,270.0,Stable,55345.77038058297,54317.896024785936,5374.814058211199,7.92
8,20.0,Stable,20502.287315929258,19306.992551137813,3189.056794627249,7.83
9,21.0,Stable,158113.66898730007,78730.1360238322,11466.78271595184,7.92
10,29.0,Stable,74319.41368784357,36830.863808294496,5911.731240895679,7.83
11,625.0,Stable,74441.56773910476,18452.10343577171,6580.863957462281,7.91
12,1205.0,Stable,68997.13744178675,34179.22571661884,6279.758241154288,7.83
13,330.0,Stable,47540.124011116415,46221.888585715926,5414.627793912878,7.83
14,139.0,Stable,71872.17527421354,70717.85207821218,6381.604693998714,7.83
15,730.0,Stable,70506.38424734774,17452.294738034307,6199.0972896849335,7.92
16,297.0,Stable,118692.11643789602,59022.371399747295,8745.222509058229,7.92
17,603.0,Stable,227411.78390026887,56703.7503951973,16000.0,7.83
18,278.0,Stable,226471.0408883078,56386.75410698746,16000.0,7.83
19,206.0,Stable,105195.27983377404,52298.256163202284,8162.331163967185,7.84
20,342.0,Stable,63651.115743431095,31510.617771250378,5312.449886639071,7.83
21,301.0,Stable,8699.457414537997,7989.731253706431,2304.7455062041895,7.85
22,102.0,Stable,20629.45441338133,19591.205586354463,3164.1667853011872,7.92
23,1037.0,Stable,49156.68299119172,24251.75564522564,5098.529669614222,7.83
24,57.0,Stable,95005.49852721636,47206.30765249935,7260.051749379222,7.92
25,159.0,Stable,62963.34270963095,31180.70763909054,5200.160805290859,7.83
