participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
0,254.0,Stable,94581.62290221755,46992.40112296268,8225.600055764971,7.83
1,929.0,Stable,78861.1602736638,19566.21567150844,7228.227324662567,7.92
2,348.0,Stable,70066.45066705506,34744.54264739802,6334.912314875982,7.9
3,316.0,Stable,66460.58680088616,16466.17650614601,6122.812551017123,7.83
4,177.0,Stable,82709.18342873838,81678.12091473815,7938.267549116372,7.92
5,33.0,Stable,5957.440583089157,5334.46894240708,1600.0,7.92
6,89.0,Stable,4296.027737905162,3691.1365287038366,1627.008570974684,7.92
7,270.0,Stable,47702.37312312963,46671.462637109405,5374.814058211199,7.92
8,20.0,Stable,17776.13769499501,16581.12403327863,3189.056794627249,7.83
9,21.0,Stable,136199.75078939227,67768.92119261336,11466.78271595184,7.92
10,29.0,Stable,64016.36539952342,31719.41265123549,5911.731240895679,7.83
11,625.0,Stable,63875.99049437778,15810.70912458996,5982.6035976929825,7.85
12,1205.0,Stable,59031.30999188331,14608.376148910536,5708.87112832208,7.83
13,330.0,Stable,41166.96369629751,39848.65780836911,5156.788375155122,7.83
14,139.0,Stable,61972.49345940088,60817.05703845872,6381.604693998714,7.83
15,730.0,Stable,60111.396001985166,14878.653420626377,5635.542990622666,7.92
16,297.0,Stable,102302.12068163816,50855.77346850602,8749.74668004067,7.92
17,603.0,Stable,195298.22313660244,97340.53638893542,16000.0,7.83
18,278.0,Stable,194708.54986571963,48513.724456033306,16000.0,7.83
19,206.0,Stable,90433.96078545238,44923.60753616028,8162.331163967185,7.84
20,342.0,Stable,54929.12130090947,27170.154270609863,5312.449886639071,7.83
21,301.0,Stable,7409.5340658371615,6698.503694556227,2095.2231874583536,7.83
22,102.0,Stable,17765.388774369407,16730.699825800573,3013.492176477321,7.92
23,1037.0,Stable,42130.57196581267,20708.12645013574,4635.026972376566,7.83
24,57.0,Stable,81740.88677594424,40570.26238293071,7260.051749379222,7.92
25,159.0,Stable,54122.65158595368,26759.51153521841,5200.160805290859,7.83
26,194.0,Stable,46895.56758561369,23144.820077081906,4881.830464375995,7.83
27,585.0,Stable,58844.40540968188,29120.79750594404,5572.172904655694,7.83
28,1244.0,Stable,144983.81562409038,36056.948851424175,12332.935755048835,7.83
29,80.0,Stable,39609.324922735264,19487.205179829136,4066.9268005548993,7.83
30,619.0,Stable,2965.999724346992,2114.5683246056915,1767.2511057968038,8.0
31,932.0,Stable,162909.5144374633,40562.1304909022,13429.51403478823,7.83
32,832.0,Stable,58143.15076379467,14383.162916439269,5423.840478865628,7.83
33,803.0,Stable,130864.8709176286,32535.28458754073,10935.955214421943,7.83
34,319.0,Stable,25435.89276690626,24381.41841514599,3675.0577722475746,7.92
35,294.0,Stable,4610.118274149362,3963.395637319964,1748.664795690183,7.92
36,212.0,Stable,160351.66392566875,79846.26768657251,13277.399373816335,7.91
37,367.0,Stable,55896.161813687,13787.44022789958,5419.064329387726,7.92
38,1022.0,Stable,44226.82719310755,10881.911236821255,4501.555158526795,7.83
39,171.0,Stable,28170.225490219247,27397.20891758059,3463.5056236799023,7.92
40,534.0,Stable,7014.620103649422,6366.48845171433,1975.5420561454634,7.83
41,54.0,Stable,5849.029601239782,5164.075710319788,1750.8586965372056,7.83
42,723.0,Stable,55013.24205987485,13589.992292447405,5235.213969624625,7.83
43,1019.0,Stable,123447.57536366794,30707.34023798381,10632.948135436696,7.83
44,,Unknown,,,0.0,-1.0
45,286.0,Stable,159241.03593381078,39655.345621418775,13042.968678932704,7.83
46,1228.0,Stable,52065.07001055884,12861.60721600384,5186.778381473564,7.83
47,222.0,Stable,47959.02050970522,23631.421536649555,4792.510240445674,7.92
48,66.0,Stable,43968.81501468083,21643.112719337176,4649.964976922556,7.92
49,1024.0,Stable,157327.62882723793,39176.90108081067,12977.7780301072,7.83
50,112.0,Stable,43248.94970319866,21279.188969098308,4605.895315679678,7.92
51,24.0,Stable,142217.4912973398,70752.96225442742,12018.300602766763,7.83
52,192.0,Stable,9262.389063072726,8341.44245692875,2389.750877337283,7.92
53,1211.0,Stable,37339.54290192358,9179.333226854274,3875.645569513026,7.92
54,71.0,Stable,71287.31118881948,69706.21301923924,7464.930659930919,7.92
55,38.0,Stable,5497.38216973242,4808.719828024707,1770.289118538886,7.92
56,128.0,Stable,19839.36034364334,18751.59264481391,3110.624408198831,7.83
57,76.0,Stable,120360.02505026148,59829.09417847823,10284.977498378981,7.83
58,549.0,Stable,154777.5252350831,38545.11495517449,12768.051971106313,7.92
