participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
0,254.0,Stable,17687.50521120417,8546.765103911552,8636.880058553219,7.83
1,929.0,Stable,14060.857483427497,3305.0094075927827,7589.638690895696,7.92
2,348.0,Stable,13313.081562830082,6368.795309794347,6651.657930619782,7.88
3,316.0,Stable,12709.669788898656,3028.5171537203632,6428.953178567979,7.83
4,177.0,Stable,13728.775470580764,12702.84760948262,8335.18092657219,7.92
5,33.0,Stable,2271.826159099943,1651.26119247529,1680.0,7.92
6,89.0,Stable,1684.8951093827911,1080.0039001814662,1789.7094280721526,7.92
7,270.0,Stable,8823.452991534792,7795.06188626026,5643.554761121759,7.92
8,20.0,Stable,4383.261544523168,3189.114885977368,3348.5096343586115,7.83
9,21.0,Stable,24821.218210087754,12082.973420717197,12040.121851749433,7.92
10,29.0,Stable,11819.643624893872,5579.884871027016,6207.317802940463,7.83
11,625.0,Stable,12021.210685629929,2827.0597625455403,6580.863957462281,7.88
12,1205.0,Stable,11034.52578231468,2609.18009651838,6279.758241154288,7.83
13,330.0,Stable,7911.811024639934,6589.5755992394525,5414.627793912878,7.83
14,139.0,Stable,12433.853074602468,11277.303428719564,6700.684928698649,7.83
15,730.0,Stable,11369.03241435146,5382.707819166192,6199.0972896849335,7.92
16,297.0,Stable,18954.03169144941,9148.990831737345,9188.591265337436,7.92
17,603.0,Stable,34427.1808220614,8457.599625645435,16800.0,7.83
18,278.0,Stable,34322.489609760734,16794.78724583002,16800.0,7.83
19,206.0,Stable,16505.50371982753,7959.935615818231,8570.447722165543,7.84
20,342.0,Stable,10636.2824922861,5023.699635034218,5578.072380971025,7.83
21,301.0,Stable,1131.2431795187144,417.9863583562593,2199.9843468312715,7.92
22,102.0,Stable,3634.348387023494,2603.659438454662,3314.8413941250533,7.92
23,1037.0,Stable,8144.3440486658,3745.586173962687,5098.529669614222,7.83
24,57.0,Stable,15501.091215044253,7429.762274980581,7623.054336848183,7.92
25,159.0,Stable,10515.162879324009,4957.554938445889,5460.168845555402,7.83
26,194.0,Stable,8770.296100708592,4082.184334629361,5125.921987594796,7.81
27,585.0,Stable,10846.853369485563,5072.576954167372,5850.781549888478,7.83
28,1244.0,Stable,26240.024173274345,6409.2115906958925,12949.582542801278,7.83
29,80.0,Stable,7698.136779439108,3530.673893672235,4270.273140582644,7.83
30,619.0,Stable,1146.859994094894,297.8460297437222,1943.9762163764842,8.0
31,932.0,Stable,30237.4767801975,14763.17584744209,14100.989736527641,7.83
32,832.0,Stable,10783.159149071053,2543.7529687202577,5695.032502808909,7.83
33,803.0,Stable,23919.71851641713,5818.253111411677,11482.752975143041,7.83
34,319.0,Stable,4905.603634782296,3852.2425079627824,4042.563549472332,7.92
35,294.0,Stable,1443.5889436208868,798.8809053382757,1836.098035474692,7.92
36,212.0,Stable,28970.12963592553,14154.56332719206,13941.269342507152,7.92
37,367.0,Stable,10154.56510732109,4729.789837734252,5690.017545857112,7.92
38,1022.0,Stable,8419.127134105418,3903.595770839305,4726.632916453134,7.83
39,171.0,Stable,6199.086036186407,5426.069463547746,3809.8561860478926,7.92
40,534.0,Stable,867.0628499210538,219.6276115987972,2043.7145566585182,7.84
41,54.0,Stable,1707.633589766677,1022.679698846684,1838.401631364066,7.83
42,723.0,Stable,10426.740831018216,4887.979329446816,5496.974668105856,7.83
43,1019.0,Stable,22453.477637223037,10872.372841566874,11164.595542208532,7.83
44,,Unknown,,,0.0,-1.0
45,286.0,Stable,29357.061276260247,14324.138919262849,13695.11711287934,7.83
46,1228.0,Stable,9541.611676965013,2147.8530174439998,5446.117300547243,7.83
47,222.0,Stable,8858.131740428855,4088.9695267928714,5032.135752467958,7.92
48,66.0,Stable,8293.181049253819,3806.1135791669126,4882.463225768684,7.92
49,1024.0,Stable,28284.925171196668,13780.962241181936,13626.666931612559,7.83
50,112.0,Stable,7830.216219070465,3572.631164075236,4601.137159361826,7.92
51,24.0,Stable,25689.154734314663,12503.20767758636,12619.215632905101,7.83
52,192.0,Stable,2309.2165181222226,1390.649848573037,2509.238421204147,7.92
53,1211.0,Stable,7589.322327383288,3483.5561664384018,4069.4278479886775,7.92
54,71.0,Stable,13045.238159477472,11464.210452425152,7838.1771929274655,7.92
55,38.0,Stable,1605.1980111608802,921.8566509520986,1858.8035744658303,7.92
56,128.0,Stable,4555.451632284465,3467.683933455034,3266.1556286087725,7.83
57,76.0,Stable,21587.091114743427,10403.70679388379,10799.22637329793,7.83
58,549.0,Stable,27820.14417200794,13555.845116961378,13406.45456966163,7.92
59,581.0,Stable,22251.06617779668,10806.85231228454,10886.716912074955,7.92
60,305.0,Stable,7367.9199397653265,3332.142910067446,4702.739255125259,7.83
61,214.0,Stable,8219.55057746981,3754.966591564412,4723.779696280517,7.92
62,202.0,Stable,14030.480651606133,6620.286478513025,7298.901857357659,7.83
63,115.0,Stable,7968.364612282538,3627.594372466054,4660.487984014284,7.83
64,273.0,Stable,7504.397284430875,3361.7868673646244,4469.761780184312,7.92
65,359.0,Stable,7832.476079217134,3498.269330526218,4398.3655265561765,7.92
66,267.0,Stable,9697.66783927713,8500.562058664365,6494.582416344248,7.92
67,82.0,Stable,7911.702321732969,3567.4948535023937,4382.786480460191,8.0
68,161.0,Stable,7206.6449927226095,3219.4176151474303,4265.796904243621,7.83
69,347.0,Stable,5612.213238533866,4516.189597733028,4065.180653002002,7.83
70,132.0,Stable,2892.9451442520985,2021.7084557218025,2457.3875037704775,7.92
71,138.0,Stable,2552.752158216661,1686.6286946271252,2448.0085127321663,7.83
72,385.0,Stable,20405.598842517924,4879.753123806205,10269.647555024949,7.92
73,50.0,Stable,13136.1567043313,6210.40075744066,6773.261516906473,7.83
74,258.0,Stable,1059.0770393491036,418.1240122244279,1697.500000000001,7.92
75,125.0,Stable,2352.6636665946567,1426.221475882328,2692.3591448966017,8.0
76,252.0,Stable,7524.433661203238,3370.585798225244,4243.501091821577,7.83
77,269.0,Stable,7131.369445441194,3207.795594914926,4407.828670234596,7.92
78,466.0,Stable,26809.071416013176,6545.760876875921,12590.987378620506,8.0
79,454.0,Stable,10714.166125340253,5061.9683448188525,5498.351329192332,7.92
80,358.0,Stable,7159.360856314887,3223.9900831018203,4174.92892026898,7.83
81,323.0,Stable,9012.837594638211,7883.872393880735,5315.02798784142,7.83
82,207.0,Stable,9957.238262874089,8888.968054298859,5811.578493039567,7.83
83,1033.0,Stable,10277.553825879662,4842.989919495125,5398.882386002771,7.83
84,69.0,Stable,7074.557995141436,3179.6065300198384,4068.6038141149,7.83
85,166.0,Stable,6067.110605677795,2642.317834954726,4029.343445887254,7.83
86,357.0,Stable,7081.878832488973,3182.9094421424425,3952.0654431844623,7.83
87,5.0,Stable,2166.035608829121,1531.049210540189,2031.762716350036,7.83
88,122.0,Stable,1784.755227969502,1181.2490784636825,1697.4999999999995,7.92
89,760.0,Stable,9622.93605989108,2161.624182416233,5277.140350061404,7.83
90,630.0,Stable,10029.450805012151,2358.939707236452,5186.14576773218,7.92
91,104.0,Stable,1655.5700845077793,1040.2414211163689,1697.4999999999995,7.92
92,25.0,Stable,6455.887334439605,2864.210056549525,3885.087248916315,7.92
93,339.0,Stable,6319.031125547107,2797.225339632896,3729.723686324528,7.83
94,28.0,Stable,13124.818189834736,6201.23209671747,6705.217122859001,7.83
95,191.0,Stable,5456.786871023759,2344.865296458016,3551.9164066928097,7.83
96,30.0,Stable,6232.4971531487445,2717.1273230750185,3719.372896836433,7.92
97,354.0,Stable,9143.931414590954,8125.728497542841,5302.541339789879,7.83
98,6.0,Stable,6265.511280530444,2769.5737472519604,3670.1594199815895,7.83
99,298.0,Stable,11580.552735314728,5427.173645520572,6266.978608651776,7.92
100,402.0,Stable,6430.838507298528,2915.66339955118,3783.218424145856,7.83
101,420.0,Stable,10536.7882362185,4967.585886213307,5146.214639731812,7.83
102,1256.0,Stable,19966.275080294712,4840.983120161412,10123.854211863933,7.83
103,1321.0,Stable,20025.685011588805,4791.793763476514,9686.732008990692,7.83
104,97.0,Stable,2923.99363457397,2283.2032697953173,2009.1272886730817,8.0
105,334.0,Stable,3350.455722521544,2510.8152415740506,2771.1857291660667,7.84
106,336.0,Stable,8207.688305979142,7305.074031250901,5016.320843553238,7.92
107,226.0,Stable,6096.5556513037545,2684.151216530933,3631.4909744853603,7.83
108,784.0,Stable,9284.226002931022,4339.289908447396,5119.773348575624,7.83
109,1141.0,Stable,8955.765046091006,2087.346180517369,5117.9877238693325,7.83
110,1035.0,Stable,9019.952338622748,2103.122312620277,5007.980337326361,7.83
111,63.0,Stable,1477.3893207024296,857.3642436981826,1680.0,7.92
112,265.0,Stable,20698.92517658125,9978.050715560954,10047.15314420144,7.92
113,344.0,Stable,10038.78421902426,8926.669386500738,5602.6105597531405,7.83
114,158.0,Stable,17829.31817713117,8503.926100874656,8825.017887802876,7.83
115,78.0,Stable,4965.83104655244,2093.5305404887245,3628.4984273779864,7.83
116,960.0,Stable,25859.096220615105,6313.908283118367,12246.113426557113,7.83
117,27.0,Stable,8331.454829585506,7319.691421892899,5419.96778254013,7.92
118,1174.0,Stable,19288.413502097195,9299.86030993202,9587.853517313117,7.83
119,248.0,Stable,17580.019134902876,8416.091613257517,8581.481166833773,7.83
120,16.0,Stable,3474.36487080022,2615.2895879826856,2937.0338554190926,7.92
121,4.0,Stable,6013.782807758171,2606.794631117879,3587.7087613223816,7.83
122,1052.0,Stable,9312.586260949764,4294.053231928615,5022.921748711047,7.92
123,650.0,Stable,9356.804891205878,4372.582831730007,4961.409091241076,7.83
