timestamp,participantId,id,amount
2022-09-01T07:10:00Z,173,414,2.743363499064288
2022-09-01T08:00:00Z,220,398,9.558048914995355
2022-09-01T08:15:00Z,355,879,13.076455797565748
2022-09-01T08:30:00Z,476,1326,12.857804191003808
2022-09-01T08:40:00Z,16,432,49.76588080684971
2022-09-01T08:55:00Z,478,883,2.1739869722875413
2022-09-01T09:10:00Z,758,1757,4.887534494718167
2022-09-01T10:05:00Z,77,427,39.4111739926858
2022-09-01T10:10:00Z,284,836,17.30107734091565
2022-09-01T10:10:00Z,534,414,76.0961303750412
2022-09-01T10:30:00Z,616,1315,44.44247576594523
2022-09-01T10:35:00Z,263,1318,78.03993484671571
2022-09-01T10:40:00Z,118,1765,175.96754967290934
2022-09-01T10:40:00Z,337,1293,156.76625876967714
2022-09-01T10:55:00Z,172,413,128.75771931751626
2022-09-01T10:55:00Z,287,853,81.64313173728354
2022-09-01T10:55:00Z,425,846,61.7862182316093
2022-09-01T10:55:00Z,903,414,77.64242331984522
2022-09-01T11:00:00Z,177,408,61.16447862663549
2022-09-01T11:00:00Z,461,1786,114.69765284922696
2022-09-01T11:00:00Z,471,1743,150.20958128750542
2022-09-01T11:00:00Z,666,1795,90.04878091868933
2022-09-01T11:05:00Z,638,1748,50.56842423522105
2022-09-01T11:10:00Z,143,1280,75.00843865744784
2022-09-01T11:10:00Z,516,1307,64.91365893746608
2022-09-01T11:10:00Z,865,414,44.7960405023731
2022-09-01T11:15:00Z,31,1323,265.7924652718505
2022-09-01T11:15:00Z,237,877,223.85439623484407
2022-09-01T11:15:00Z,500,1782,73.67440570581702
2022-09-01T11:15:00Z,524,1307,106.64679581170164
2022-09-01T11:15:00Z,681,1302,45.63974676699088
2022-09-01T11:20:00Z,233,1337,179.82554533732733
2022-09-01T11:20:00Z,709,387,46.74510101828404
2022-09-01T11:20:00Z,937,865,72.97063626679639
2022-09-01T11:25:00Z,50,400,97.54220451594358
2022-09-01T11:25:00Z,449,836,83.27241750965652
2022-09-01T11:25:00Z,495,856,64.74824705322446
2022-09-01T11:25:00Z,844,1764,95.21682356836196
2022-09-01T11:25:00Z,917,1750,81.54018488150716
2022-09-01T11:25:00Z,975,412,43.22907342443876
2022-09-01T11:25:00Z,982,887,67.49171025922519
2022-09-01T11:30:00Z,137,383,35.23914560238597
2022-09-01T11:30:00Z,366,1295,86.20946791581484
2022-09-01T11:30:00Z,442,857,111.49517934153585
2022-09-01T11:30:00Z,613,1279,43.40914762429904
2022-09-01T11:30:00Z,636,1788,57.73875731503516
2022-09-01T11:30:00Z,841,1767,119.3208993315089
2022-09-01T11:30:00Z,880,379,87.01906398665588
2022-09-01T11:30:00Z,988,421,40.83046331256799
2022-09-01T11:30:00Z,992,845,78.0701759272606
2022-09-01T11:35:00Z,51,383,306.7170466331104
2022-09-01T11:35:00Z,74,425,36.66666666666666
2022-09-01T11:35:00Z,103,1796,221.0266232210179
2022-09-01T11:35:00Z,302,1286,95.0060764799412
2022-09-01T11:35:00Z,522,874,42.73505849926497
2022-09-01T11:35:00Z,588,1323,56.31011784557875
2022-09-01T11:35:00Z,810,397,50.01737422825839
2022-09-01T11:35:00Z,821,866,49.917582781502574
2022-09-01T11:35:00Z,904,438,92.3409880866908
2022-09-01T11:35:00Z,987,402,70.18789254430808
