timestamp,participantId,id,amount
2022-12-01,0,900,-38.00537955363991
2022-12-01,1,900,-38.00537955363991
2022-12-01,2,0,-12.812445018190989
2022-12-01,3,900,-38.00537955363991
2022-12-01,4,0,-12.812445018190989
2022-12-01,5,0,-12.812445018190989
2022-12-01,6,0,-12.812445018190989
2022-12-01,7,0,-12.812445018190989
2022-12-01,8,0,-12.812445018190989
2022-12-01,9,450,-91.14351384881228
2022-12-01,10,0,-12.812445018190989
2022-12-01,11,1350,-73.19785214731145
2022-12-01,12,900,-38.00537955363991
2022-12-01,13,0,-12.812445018190989
2022-12-01,14,0,-12.812445018190989
2022-12-01,15,900,-38.00537955363991
2022-12-01,16,0,-12.812445018190989
2022-12-01,17,900,-38.00537955363991
2022-12-01,18,450,-91.14351384881228
2022-12-01,19,0,-12.812445018190989
2022-12-01,20,0,-12.812445018190989
2022-12-01,21,0,-12.812445018190989
2022-12-01,22,0,-12.812445018190989
2022-12-01,23,450,-91.14351384881228
2022-12-01,24,0,-12.812445018190989
2022-12-01,25,0,-12.812445018190989
2022-12-01,26,0,-12.812445018190989
2022-12-01,27,900,-38.00537955363991
2022-12-01,28,900,-38.00537955363991
2022-12-01,29,0,-12.812445018190989
2022-12-01,30,0,-12.812445018190989
2022-12-01,31,450,-91.14351384881228
2022-12-01,32,900,-38.00537955363991
2022-12-01,33,1350,-73.19785214731145
2022-12-01,34,0,-12.812445018190989
2022-12-01,35,0,-12.812445018190989
2022-12-01,36,0,-12.812445018190989
2022-12-01,37,900,-38.00537955363991
2022-12-01,38,900,-38.00537955363991
2022-12-01,39,0,-12.812445018190989
2022-12-01,40,900,-38.00537955363991
2022-12-01,41,0,-12.812445018190989
2022-12-01,42,1350,-73.19785214731145
2022-12-01,43,900,-38.00537955363991
2022-12-01,45,900,-38.00537955363991
2022-12-01,46,900,-38.00537955363991
2022-12-01,47,0,-12.812445018190989
2022-12-01,48,0,-12.812445018190989
2022-12-01,49,900,-38.00537955363991
2022-12-01,50,0,-12.812445018190989
2022-12-01,51,0,-12.812445018190989
2022-12-01,52,0,-12.812445018190989
2022-12-01,53,900,-38.00537955363991
2022-12-01,54,0,-12.812445018190989
2022-12-01,55,0,-12.812445018190989
2022-12-01,56,0,-12.812445018190989
2022-12-01,57,0,-12.812445018190989
2022-12-01,58,0,-12.812445018190989
2022-12-01,59,900,-38.00537955363991
2022-12-01,60,0,-12.812445018190989
2022-12-01,61,0,-12.812445018190989
2022-12-01,62,0,-12.812445018190989
2022-12-01,63,0,-12.812445018190989
2022-12-01,64,0,-12.812445018190989
2022-12-01,65,0,-12.812445018190989
2022-12-01,66,0,-12.812445018190989
2022-12-01,67,0,-12.812445018190989
2022-12-01,68,0,-12.812445018190989
2022-12-01,69,0,-12.812445018190989
2022-12-01,70,0,-12.812445018190989
2022-12-01,71,0,-12.812445018190989
2022-12-01,72,900,-38.00537955363991
2022-12-01,73,0,-12.812445018190989
2022-12-01,74,900,-38.00537955363991
2022-12-01,252,0,-12.812445018190989
2022-12-01,253,0,-12.812445018190989
2022-12-01,254,900,-38.00537955363991
2022-12-01,255,450,-91.14351384881228
2022-12-01,257,450,-91.14351384881228
2022-12-01,258,450,-91.14351384881228
2022-12-01,259,900,-38.00537955363991
2022-12-01,260,450,-91.14351384881228
2022-12-01,261,450,-91.14351384881228
2022-12-01,263,900,-38.00537955363991
2022-12-01,264,900,-38.00537955363991
2022-12-01,265,900,-38.00537955363991
2022-12-01,266,450,-91.14351384881228
2022-12-01,268,900,-38.00537955363991
2022-12-01,269,450,-91.14351384881228
2022-12-01,270,1350,-73.19785214731145
2022-12-01,271,450,-91.14351384881228
2022-12-01,272,450,-91.14351384881228
2022-12-01,273,450,-91.14351384881228
2022-12-01,274,450,-91.14351384881228
2022-12-01,275,900,-38.00537955363991
2022-12-01,276,1350,-73.19785214731145
2022-12-01,277,900,-38.00537955363991
2022-12-01,278,1350,-73.19785214731145
2022-12-01,280,900,-38.00537955363991
2022-12-01,281,450,-91.14351384881228
2022-12-01,282,900,-38.00537955363991
2022-12-01,283,900,-38.00537955363991
2022-12-01,284,900,-38.00537955363991
2022-12-01,286,450,-91.14351384881228
2022-12-01,287,450,-91.14351384881228
2022-12-01,289,900,-38.00537955363991
2022-12-01,290,900,-38.00537955363991
2022-12-01,291,450,-91.14351384881228
2022-12-01,292,900,-38.00537955363991
2022-12-01,293,900,-38.00537955363991
2022-12-01,294,450,-91.14351384881228
2022-12-01,295,450,-91.14351384881228
2022-12-01,296,450,-91.14351384881228
2022-12-01,297,900,-38.00537955363991
2022-12-01,299,450,-91.14351384881228
2022-12-01,300,900,-38.00537955363991
2022-12-01,302,1350,-73.19785214731145
2022-12-01,303,450,-91.14351384881228
2022-12-01,304,900,-38.00537955363991
2022-12-01,305,450,-91.14351384881228
2022-12-01,306,900,-38.00537955363991
