timestamp,participantId,id,amount
2022-11-01T00:00:00Z,0,926,-554.9886216892347
2022-11-01T00:00:00Z,1,928,-554.9886216892347
2022-11-01T00:00:00Z,2,291,-556.5529272408367
2022-11-01T00:00:00Z,3,1243,-554.9886216892347
2022-11-01T00:00:00Z,4,136,-1002.2286410207122
2022-11-01T00:00:00Z,5,243,-600.033624681527
2022-11-01T00:00:00Z,6,183,-581.1919891238945
2022-11-01T00:00:00Z,7,97,-1013.2019473092602
2022-11-01T00:00:00Z,8,321,-1179.630426018904
2022-11-01T00:00:00Z,9,355,-558.002283822193
2022-11-01T00:00:00Z,10,91,-560.9009969849058
2022-11-01T00:00:00Z,11,1582,-556.1724711382305
2022-11-01T00:00:00Z,12,1198,-556.8827808076281
2022-11-01T00:00:00Z,13,141,-1301.5639054381309
2022-11-01T00:00:00Z,14,66,-1135.7372008647123
2022-11-01T00:00:00Z,15,930,-558.7769399260213
2022-11-01T00:00:00Z,16,101,-562.350353566262
2022-11-01T00:00:00Z,17,1003,-558.7769399260213
2022-11-01T00:00:00Z,18,482,-559.6217526783564
2022-11-01T00:00:00Z,19,276,-571.0464930544001
2022-11-01T00:00:00Z,20,301,-573.9452062171129
2022-11-01T00:00:00Z,21,169,-688.4443761442641
2022-11-01T00:00:00Z,22,88,-1014.549606949442
2022-11-01T00:00:00Z,23,532,-559.6217526783564
2022-11-01T00:00:00Z,24,309,-573.9452062171129
2022-11-01T00:00:00Z,25,273,-586.98941544932
2022-11-01T00:00:00Z,26,371,-586.98941544932
2022-11-01T00:00:00Z,27,1239,-562.5652581628079
2022-11-01T00:00:00Z,28,1254,-562.5652581628079
2022-11-01T00:00:00Z,29,344,-615.9765470764468
2022-11-01T00:00:00Z,30,284,-829.0319645358293
2022-11-01T00:00:00Z,31,810,-567.3584589365826
2022-11-01T00:00:00Z,32,1146,-570.1418946363812
2022-11-01T00:00:00Z,33,1397,-573.3382881486698
2022-11-01T00:00:00Z,34,35,-1029.661906742082
2022-11-01T00:00:00Z,35,215,-626.1220431459411
2022-11-01T00:00:00Z,36,111,-642.064965540861
2022-11-01T00:00:00Z,37,1080,-573.9302128731678
2022-11-01T00:00:00Z,38,1216,-573.9302128731678
2022-11-01T00:00:00Z,39,188,-749.3173525612305
2022-11-01T00:00:00Z,40,977,-602.3425996490671
2022-11-01T00:00:00Z,41,245,-665.2546708425625
2022-11-01T00:00:00Z,42,1471,-576.7714515507577
2022-11-01T00:00:00Z,43,934,-577.7185311099543
2022-11-01T00:00:00Z,45,955,-577.7185311099543
2022-11-01T00:00:00Z,46,985,-577.7185311099543
2022-11-01T00:00:00Z,47,58,-665.2546708425625
2022-11-01T00:00:00Z,48,115,-665.2546708425625
2022-11-01T00:00:00Z,49,1247,-579.6126902283477
2022-11-01T00:00:00Z,50,279,-665.2546708425625
2022-11-01T00:00:00Z,51,90,-668.1533840052753
2022-11-01T00:00:00Z,52,336,-900.0504370222905
